Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_Yes,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Public,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Male
23,90,6,73,1,2,69,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
11,87,7,92,1,5,67,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0
17,69,7,70,0,3,61,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
25,84,5,91,1,4,70,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0
12,83,7,86,1,4,65,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
22,79,7,91,0,4,66,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1
12,82,10,91,3,3,66,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1
23,80,9,74,4,3,69,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1
20,83,7,68,1,1,67,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0
10,89,7,88,2,2,71,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0
27,64,9,68,1,4,68,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
16,90,7,54,2,3,67,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0
15,65,5,93,2,4,63,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
21,63,10,70,1,2,64,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
27,99,6,57,3,3,73,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1
14,98,10,82,1,3,69,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1
20,62,8,94,1,3,65,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0
23,78,6,93,0,5,70,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1
24,67,4,78,1,2,67,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
21,79,8,54,3,3,67,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0
18,93,5,85,0,3,70,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1
15,98,8,80,2,2,69,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
21,85,10,61,2,2,68,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1
14,74,5,95,1,3,66,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1
2,84,8,54,3,4,62,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1
23,72,6,69,2,4,67,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
25,96,9,55,2,4,71,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
6,95,7,96,4,2,68,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0
14,82,7,52,3,2,66,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0
24,73,9,71,0,3,64,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1
32,72,8,93,1,4,71,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
20,61,6,63,1,4,61,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1
16,93,10,55,2,2,67,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
19,78,5,56,3,4,65,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
28,73,7,70,0,6,66,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
16,79,6,71,2,4,68,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0
15,93,5,86,0,2,66,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1
17,65,5,62,2,4,63,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0
14,94,7,85,1,3,66,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
21,96,8,100,1,2,73,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
30,98,9,93,1,3,88,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1
22,76,9,82,0,4,67,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1
18,69,7,97,2,2,69,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
18,75,6,100,2,3,67,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0
11,73,9,79,1,2,64,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1
25,67,6,64,0,2,64,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1
20,84,5,96,1,2,65,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1
19,79,8,92,1,2,68,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
39,95,9,54,2,3,77,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
22,61,6,97,0,2,63,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1
15,86,10,68,0,5,69,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
17,91,8,66,3,2,69,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1
27,90,8,67,2,3,70,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
21,95,6,66,1,4,73,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1
11,89,9,76,1,3,66,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1
26,97,5,79,2,3,71,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0
16,73,6,71,2,5,66,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
31,80,6,71,2,3,71,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
26,61,5,87,3,2,66,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1
17,60,8,50,0,4,63,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
28,70,8,97,5,5,70,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1
20,64,8,86,1,2,66,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
25,70,7,85,1,4,66,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1
23,67,8,71,2,4,66,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0
15,61,7,98,1,3,62,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1
16,96,6,50,1,3,69,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1
26,60,6,54,1,1,63,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1
18,89,4,90,1,2,68,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0
18,66,9,87,1,3,64,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1
14,96,9,64,2,3,69,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1
23,96,10,80,3,3,71,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1
32,86,6,77,2,4,71,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
14,87,6,76,1,4,66,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
20,60,4,80,2,3,63,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1
28,99,8,100,0,2,72,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
20,95,8,99,1,3,70,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
23,96,9,99,0,2,71,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
14,86,6,77,3,3,65,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1
23,74,8,66,0,4,65,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
19,96,6,78,1,2,67,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1
26,72,9,81,0,3,68,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
27,83,8,66,3,4,70,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
36,64,5,82,2,2,70,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
23,97,7,81,2,3,72,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
22,66,4,95,1,5,65,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1
21,69,5,62,2,3,65,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1
18,82,5,85,3,4,71,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
22,91,6,73,3,4,74,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1
18,85,7,56,0,4,64,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1
21,69,7,66,1,4,64,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
28,60,7,53,3,3,65,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
14,90,7,66,1,5,67,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
27,99,7,53,2,3,73,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1
28,92,5,96,1,3,72,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1
19,78,7,55,0,3,65,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1
7,96,9,91,0,4,67,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
16,76,7,95,2,3,66,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
28,81,8,73,0,3,70,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1
20,79,8,53,2,3,66,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0
14,78,8,80,1,1,66,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
17,91,7,62,3,3,68,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1
25,81,8,59,3,4,68,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1
23,73,8,78,0,4,67,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
19,70,8,68,1,3,65,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
18,62,8,87,4,4,64,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
18,83,5,80,1,2,70,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
14,69,5,91,0,3,63,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1
30,66,6,53,2,2,65,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
18,86,9,62,4,2,67,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0
27,87,7,78,3,5,71,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
29,90,7,94,1,4,73,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0
26,80,4,91,1,3,67,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
17,96,7,84,2,3,72,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
22,97,7,79,2,0,71,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
20,92,4,82,0,4,72,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
15,85,7,61,1,3,68,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1
22,72,5,80,2,3,65,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
13,99,6,75,1,4,68,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0
27,71,8,69,1,4,67,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1
17,68,7,94,1,4,66,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
21,78,6,91,0,1,64,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1
22,62,6,54,3,3,65,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1
18,99,6,99,0,3,69,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1
24,84,7,61,2,2,68,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1
17,82,5,61,3,4,69,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
25,86,9,97,1,3,70,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
12,80,5,72,1,4,65,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0
21,61,4,90,2,3,63,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
32,84,8,64,1,3,71,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
14,89,6,94,0,2,68,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
16,77,7,92,5,3,70,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0
23,90,8,76,2,3,72,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0
21,69,6,85,3,1,64,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
22,69,7,98,0,2,64,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
23,66,8,73,2,2,66,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
24,75,9,75,0,3,69,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
27,94,6,86,2,2,71,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
22,93,6,69,0,3,69,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1
19,75,8,98,1,3,67,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1
24,84,7,52,0,3,66,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1
31,89,7,70,2,2,71,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0
19,70,9,86,2,2,63,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1
14,67,4,71,0,4,62,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
27,99,5,63,0,4,73,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
19,85,4,71,1,3,66,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
7,99,9,94,3,2,72,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1
25,74,8,77,1,2,67,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0
17,88,5,67,0,3,65,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1
19,69,7,84,2,4,66,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1
22,70,7,81,3,2,68,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0
21,80,4,78,1,4,69,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
24,73,7,70,0,3,68,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
17,67,5,54,0,2,61,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1
23,71,8,81,3,2,68,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
18,61,5,71,3,3,64,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
24,88,7,71,1,3,67,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
24,80,9,62,3,3,68,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
14,64,8,62,1,4,61,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1
27,67,8,89,1,3,66,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0
17,64,7,74,2,2,64,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0
25,85,5,55,3,3,67,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
22,64,6,52,2,4,64,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
31,90,7,61,0,3,72,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1
19,61,7,74,2,3,62,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
18,70,5,81,2,2,63,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
20,96,8,57,1,4,70,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1
18,89,5,72,3,3,69,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1
25,63,9,54,3,2,64,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1
10,93,7,52,2,3,66,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1
14,80,8,93,3,4,67,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0
14,94,8,83,4,5,71,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0
26,84,10,89,0,1,70,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
30,87,7,59,2,3,69,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1
19,100,6,66,0,3,68,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1
19,69,6,72,1,1,64,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0
20,85,9,83,3,3,70,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1
27,78,5,77,0,3,69,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1
14,62,6,78,0,2,63,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21,61,7,58,1,3,60,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
26,65,7,74,2,4,65,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
23,86,8,91,0,0,67,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1
21,83,5,75,1,4,66,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1
26,82,7,60,3,3,68,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0
4,61,7,71,0,1,58,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1
24,79,5,88,0,3,67,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0
16,97,8,57,0,4,68,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1
9,76,7,79,1,3,62,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
23,85,7,98,2,3,69,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
28,91,6,69,1,4,73,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
19,91,6,52,2,4,66,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1
26,81,5,82,0,5,67,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0
30,94,8,52,1,4,71,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
28,76,9,60,1,2,66,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1
30,96,10,52,0,4,74,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
24,70,8,59,2,5,67,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1
20,71,6,93,2,2,68,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1
10,62,6,87,2,3,61,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1
19,92,8,67,2,2,69,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
15,77,7,95,4,4,65,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
33,69,7,83,2,2,71,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1
19,69,7,72,1,2,61,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0
21,96,9,53,0,3,70,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1
23,93,6,87,2,3,70,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
20,82,9,69,1,3,69,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1
30,85,7,65,2,3,70,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0
16,79,6,64,4,4,67,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1
21,76,6,50,2,4,63,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0
16,97,7,87,1,3,70,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
12,65,8,57,1,5,61,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
16,77,6,76,1,1,64,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0
20,74,8,51,2,3,65,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1
17,80,6,81,1,1,65,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1
16,78,7,68,3,3,66,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
12,81,5,82,1,3,66,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
20,66,8,54,2,2,63,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
11,81,7,63,3,2,66,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
25,70,9,56,0,1,64,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1
20,67,8,82,3,4,65,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1
11,63,7,55,3,1,62,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
18,91,9,81,4,5,71,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1
15,77,8,57,1,2,63,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
22,85,9,97,0,3,70,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
28,89,6,71,2,4,70,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
9,87,8,56,1,3,65,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0
21,79,8,52,1,3,66,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0
19,76,5,66,2,4,66,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
24,75,9,95,0,2,68,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1
21,86,5,57,1,3,68,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1
15,80,5,90,4,3,69,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
18,94,4,71,3,3,71,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
15,95,8,90,2,1,69,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
26,67,5,94,0,2,68,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1
20,65,6,100,2,5,67,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1
31,85,8,53,2,3,72,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1
20,72,7,90,2,3,68,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1
16,61,6,53,0,4,60,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0
11,96,5,66,2,4,68,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1
9,69,7,82,1,2,65,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
10,97,8,72,0,3,67,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0
22,89,8,78,4,3,70,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
23,91,10,98,0,3,70,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
11,68,6,91,3,2,61,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
25,69,5,68,2,4,68,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
17,81,7,80,1,3,67,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0
